GpsNumber,GpsDescription,GPSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48536493417,coyo08,1/10/2022 6:00,2022,1,10,6,0,4.16,24,0,4,34.226032,-119.174316,GSM,Urban,1/11/2022,-83.5340679,27.89791427,141.4659321,0.004654177,21578,2
48536493417,coyo08,1/10/2022 12:00,2022,1,10,12,0,4.16,24,0,7,34.226066,-119.174016,GSM,Urban,1/11/2022,90,24.50906255,173.5340679,0.004085979,21579,3
48536493417,coyo08,1/10/2022 18:00,2022,1,10,18,0,4.16,24,0,26,34.226066,-119.174282,GSM,Urban,1/11/2022,46.7357046,2.367173247,-43.2642954,0.000393654,21594,2
48536493417,coyo08,1/11/2022 0:00,2022,1,11,0,0,4.16,24,0,19,34.226082,-119.174299,GSM,Urban,1/12/2022,0,5.546323831,-46.7357046,0.000926446,21648,2
48536493417,coyo08,1/11/2022 6:00,2022,1,11,6,0,4.16,24,0,2,34.226132,-119.174299,GSM,Urban,1/12/2022,165.5559643,7.486835699,165.5559643,0.001246248,21552,2
48536493417,coyo08,1/11/2022 12:00,2022,1,11,12,0,4.16,24,0,7,34.226066,-119.174316,GSM,Urban,1/12/2022,-153.4349488,4.083837079,41.0090869,0.000681113,21627,2
48536493417,coyo08,1/11/2022 18:00,2022,1,11,18,0,4.16,24,0,31,34.226032,-119.174299,GSM,Urban,1/12/2022,107.7446716,4.9370195,-98.82037955,0.000821467,21585,2
48536493417,coyo08,1/12/2022 0:00,2022,1,12,0,0,4.16,24,0,31,34.226016,-119.174349,GSM,Urban,1/13/2022,-45,11.96880185,-152.7446716,0.001996742,21636,2
48536493417,coyo08,1/12/2022 6:00,2022,1,12,6,0,4.16,24,0,9,34.226099,-119.174266,GSM,Urban,1/13/2022,-90,1.566368048,-45,0.000261061,21579,2
48536493417,coyo08,1/12/2022 12:00,2022,1,12,12,0,4.16,24,0,10,34.226099,-119.174249,GSM,Urban,1/13/2022,-56.2570766,29.55955682,33.7429234,0.004930245,21600,2
48536493417,coyo08,1/12/2022 18:00,2022,1,12,18,0,4.16,24,0,32,34.226266,-119.173999,GSM,Urban,1/13/2022,121.7989128,40.24171877,178.0559894,0.006695793,21584,3
48536493417,coyo08,1/13/2022 0:00,2022,1,13,0,0,4.13,24,0,17,34.226049,-119.174349,GSM,Urban,1/14/2022,4.172984476,25.89328995,-117.6259283,0.004324157,21636,2
48536493417,coyo08,1/13/2022 6:00,2022,1,13,6,0,4.13,24,0,5,34.226282,-119.174366,GSM,Urban,1/14/2022,-134.8676774,31.20666171,-139.0406619,0.005202074,21557,3
48536493417,coyo08,1/13/2022 12:00,2022,1,13,12,0,4.13,24,0,7,34.226066,-119.174149,GSM,Urban,1/14/2022,107.4639269,26.30668313,-117.6683957,0.004382418,21596,6
48536493417,coyo08,1/13/2022 18:00,2022,1,13,18,0,4.13,24,0,17,34.225982,-119.174416,GSM,Urban,1/14/2022,-69.53772848,13.53522052,-177.0016554,0.0022517,21610,3
48536493417,coyo08,1/14/2022 0:00,2022,1,14,0,0,4.16,24,0,12,34.226032,-119.174282,GSM,Urban,1/15/2022,0,5.546323785,69.53772848,0.000925373,21640,2
48536493417,coyo08,1/14/2022 6:00,2022,1,14,6,0,4.16,24,0,5,34.226082,-119.174282,GSM,Urban,1/15/2022,0,1.885750097,0,0.000314292,21577,2
48536493417,coyo08,1/14/2022 12:00,2022,1,14,12,0,4.16,24,0,3,34.226099,-119.174282,GSM,Urban,1/15/2022,161.2219668,5.763264526,161.2219668,0.000960544,21600,2
48536493417,coyo08,1/14/2022 18:00,2022,1,14,18,0,4.16,24,0,34,34.226049,-119.174299,GSM,Urban,1/15/2022,0,5.546323799,-161.2219668,0.000915109,21600,2
48536493417,coyo08,1/15/2022 0:04,2022,1,15,0,4,4.13,24,0,24,34.226099,-119.174299,GSM,Urban,1/15/2022,180,1.885750097,-90,1.131450058,21825,6
48536493417,coyo08,1/15/2022 0:04,2022,1,15,0,4,4.13,24,0,24,34.226082,-119.174299,GSM,Urban,1/15/2022,180,1.774823615,0,1.064894169,6,6
48536493417,coyo08,1/15/2022 0:04,2022,1,15,0,4,4.13,24,0,24,34.226066,-119.174299,GSM,Urban,1/15/2022,-33.42481119,6.325103834,146.5751888,0.001064633,6,2
48536493417,coyo08,1/15/2022 6:00,2022,1,15,6,0,4.15,23,0,14,34.226116,-119.174266,GSM,Urban,1/16/2022,90,3.040596189,123.4248112,0.000507353,21388,2
48536493417,coyo08,1/15/2022 12:00,2022,1,15,12,0,4.15,23,0,13,34.226116,-119.174299,GSM,Urban,1/16/2022,161.2219668,5.763264456,71.22196678,0.000960544,21575,2
48536493417,coyo08,1/15/2022 18:00,2022,1,15,18,0,4.15,23,0,9,34.226066,-119.174316,GSM,Urban,1/16/2022,-153.4349488,24.02257424,45.3430844,0.004002465,21600,2
48536493417,coyo08,1/16/2022 0:00,2022,1,16,0,0,4.15,23,0,17,34.225866,-119.174216,GSM,Urban,1/16/2022,9.137907924,57.74669615,162.5728567,0.009616881,21607,5
48536493417,coyo08,1/16/2022 6:00,2022,1,16,6,0,4.13,23,0,11,34.226382,-119.174299,GSM,Urban,1/17/2022,-129.5248565,49.73963299,-138.6627644,0.008304549,21617,3
48536493417,coyo08,1/16/2022 12:00,2022,1,16,12,0,4.13,23,0,8,34.226066,-119.173916,GSM,Urban,1/17/2022,96.85075666,26.34677588,-133.6243868,0.00439052,21562,3
48536493417,coyo08,1/16/2022 18:00,2022,1,16,18,0,4.13,23,0,30,34.226032,-119.174199,GSM,Urban,1/17/2022,69.39675893,13.45121839,-27.45399774,0.002240625,21603,6
48536493417,coyo08,1/17/2022 0:00,2022,1,17,0,0,4.13,23,0,24,34.226082,-119.174332,GSM,Urban,1/17/2022,-90,4.606965774,-159.3967589,0.000767011,21612,2
48536493417,coyo08,1/17/2022 6:00,2022,1,17,6,0,4.16,23,0,8,34.226082,-119.174282,GSM,Urban,1/18/2022,18.77803322,5.76326439,108.7780332,0.000961568,21623,2
48536493417,coyo08,1/17/2022 12:00,2022,1,17,12,0,4.16,23,0,6,34.226132,-119.174299,GSM,Urban,1/18/2022,-97.29931476,229.9948147,-116.077348,0.038364439,21577,2
48536493417,coyo08,1/17/2022 18:00,2022,1,17,18,0,4.16,23,0,31,34.225816,-119.171832,GSM,Urban,1/18/2022,85.72828849,226.6526562,-176.9723968,0.037738752,21582,4
48536493417,coyo08,1/18/2022 0:00,2022,1,18,0,0,4.16,23,0,12,34.225999,-119.174282,GSM,Urban,1/18/2022,18.77803322,11.52652926,-66.95025526,0.001919222,21621,6
48536493417,coyo08,1/18/2022 6:00,2022,1,18,6,0,4.14,24,0,7,34.226099,-119.174316,GSM,Urban,1/19/2022,-116.5650512,3.656513482,-135.3430844,0.000610097,21621,2
48536493417,coyo08,1/18/2022 12:00,2022,1,18,12,0,4.14,24,0,7,34.226082,-119.174282,GSM,Urban,1/19/2022,90,4.606965774,-153.4349488,0.000767863,21576,2
48536493417,coyo08,1/18/2022 18:00,2022,1,18,18,0,4.14,24,0,25,34.226082,-119.174332,GSM,Urban,1/19/2022,-135,4.758680075,135,0.00079304,21599,2
48536493417,coyo08,1/19/2022 0:00,2022,1,19,0,0,4.14,24,0,26,34.226049,-119.174299,GSM,Urban,1/19/2022,-118.7511958,36.69769667,16.24880424,0.035248588,21602,7
48536493417,coyo08,1/19/2022 1:03,2022,1,19,1,3,4.14,,,,34.22586667,-119.1739667,GPRS,Urban,1/20/2022,56.97613243,38.99915005,175.7273282,0.03899915,3748,5
